"model_index","set","tau","omega","alpha1","beta1","shape","unc_var","persistence","backtest","value","one_sided"
1,1,2.5,0.01,0.01,0.94,5,0.2,0.95,"er_pvalue_twosided_simple",0.117,FALSE
2,1,2.5,0.01,0.02,0.93,5,0.2,0.95,"er_pvalue_twosided_simple",0.0755,FALSE
3,1,2.5,0.01,0.03,0.92,5,0.2,0.95,"er_pvalue_twosided_simple",0.062,FALSE
4,1,2.5,0.01,0.04,0.91,5,0.2,0.95,"er_pvalue_twosided_simple",0.0586,FALSE
5,1,2.5,0.01,0.05,0.9,5,0.2,0.95,"er_pvalue_twosided_simple",0.0563,FALSE
6,1,2.5,0.01,0.06,0.89,5,0.2,0.95,"er_pvalue_twosided_simple",0.0542,FALSE
7,1,2.5,0.01,0.07,0.88,5,0.2,0.95,"er_pvalue_twosided_simple",0.0531,FALSE
8,1,2.5,0.01,0.08,0.87,5,0.2,0.95,"er_pvalue_twosided_simple",0.0524,FALSE
9,1,2.5,0.01,0.09,0.86,5,0.2,0.95,"er_pvalue_twosided_simple",0.0518,FALSE
10,1,2.5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_twosided_simple",0.052,FALSE
11,1,2.5,0.01,0.11,0.84,5,0.2,0.95,"er_pvalue_twosided_simple",0.0512,FALSE
12,1,2.5,0.01,0.12,0.83,5,0.2,0.95,"er_pvalue_twosided_simple",0.0521,FALSE
13,1,2.5,0.01,0.13,0.82,5,0.2,0.95,"er_pvalue_twosided_simple",0.0523,FALSE
14,1,2.5,0.01,0.14,0.81,5,0.2,0.95,"er_pvalue_twosided_simple",0.0528,FALSE
15,1,2.5,0.01,0.15,0.8,5,0.2,0.95,"er_pvalue_twosided_simple",0.0549,FALSE
16,1,2.5,0.01,0.16,0.79,5,0.2,0.95,"er_pvalue_twosided_simple",0.0542,FALSE
17,1,2.5,0.01,0.17,0.78,5,0.2,0.95,"er_pvalue_twosided_simple",0.0555,FALSE
18,1,2.5,0.01,0.18,0.77,5,0.2,0.95,"er_pvalue_twosided_simple",0.0564,FALSE
19,1,2.5,0.01,0.19,0.76,5,0.2,0.95,"er_pvalue_twosided_simple",0.0607,FALSE
20,1,2.5,0.01,0.2,0.75,5,0.2,0.95,"er_pvalue_twosided_simple",0.0631,FALSE
21,2,2.5,5e-04,0.1,0.85,5,0.01,0.95,"er_pvalue_twosided_simple",0.6089,FALSE
22,2,2.5,0.0025,0.1,0.85,5,0.05,0.95,"er_pvalue_twosided_simple",0.2493,FALSE
23,2,2.5,0.005,0.1,0.85,5,0.1,0.95,"er_pvalue_twosided_simple",0.0947,FALSE
24,2,2.5,0.00750000000000001,0.1,0.85,5,0.15,0.95,"er_pvalue_twosided_simple",0.0558,FALSE
25,2,2.5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_twosided_simple",0.052,FALSE
26,2,2.5,0.0125,0.1,0.85,5,0.25,0.95,"er_pvalue_twosided_simple",0.058,FALSE
27,2,2.5,0.015,0.1,0.85,5,0.3,0.95,"er_pvalue_twosided_simple",0.0648,FALSE
28,2,2.5,0.0175,0.1,0.85,5,0.35,0.95,"er_pvalue_twosided_simple",0.0706,FALSE
29,2,2.5,0.02,0.1,0.85,5,0.4,0.95,"er_pvalue_twosided_simple",0.0737,FALSE
30,2,2.5,0.0225,0.1,0.85,5,0.45,0.95,"er_pvalue_twosided_simple",0.078,FALSE
31,2,2.5,0.025,0.1,0.85,5,0.5,0.95,"er_pvalue_twosided_simple",0.0794,FALSE
32,3,2.5,0.02,0.0947368421052632,0.805263157894737,5,0.2,0.9,"er_pvalue_twosided_simple",0.0572,FALSE
33,3,2.5,0.018,0.0957894736842105,0.814210526315789,5,0.2,0.91,"er_pvalue_twosided_simple",0.0544,FALSE
34,3,2.5,0.016,0.0968421052631579,0.823157894736842,5,0.2,0.92,"er_pvalue_twosided_simple",0.0533,FALSE
35,3,2.5,0.014,0.0978947368421053,0.832105263157895,5,0.2,0.93,"er_pvalue_twosided_simple",0.0527,FALSE
36,3,2.5,0.012,0.0989473684210526,0.841052631578947,5,0.2,0.94,"er_pvalue_twosided_simple",0.0541,FALSE
37,3,2.5,0.00999999999999998,0.1,0.85,5,0.2,0.95,"er_pvalue_twosided_simple",0.052,FALSE
38,3,2.5,0.008,0.101052631578947,0.858947368421053,5,0.2,0.96,"er_pvalue_twosided_simple",0.0515,FALSE
39,3,2.5,0.006,0.102105263157895,0.867894736842105,5,0.2,0.97,"er_pvalue_twosided_simple",0.0494,FALSE
40,3,2.5,0.004,0.103157894736842,0.876842105263158,5,0.2,0.98,"er_pvalue_twosided_simple",0.0508,FALSE
41,3,2.5,0.002,0.104210526315789,0.885789473684211,5,0.200000000000002,0.99,"er_pvalue_twosided_simple",0.0557,FALSE
42,3,2.5,0,0.105263157894737,0.894736842105263,5,NA,1,"er_pvalue_twosided_simple",0.0781,FALSE
43,4,2.5,0.01,0.1,0.85,3,0.2,0.95,"er_pvalue_twosided_simple",0.7036,FALSE
44,4,2.5,0.01,0.1,0.85,4,0.2,0.95,"er_pvalue_twosided_simple",0.1852,FALSE
45,4,2.5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_twosided_simple",0.052,FALSE
46,4,2.5,0.01,0.1,0.85,6,0.2,0.95,"er_pvalue_twosided_simple",0.1189,FALSE
47,4,2.5,0.01,0.1,0.85,7,0.2,0.95,"er_pvalue_twosided_simple",0.2634,FALSE
48,4,2.5,0.01,0.1,0.85,8,0.2,0.95,"er_pvalue_twosided_simple",0.4178,FALSE
49,4,2.5,0.01,0.1,0.85,9,0.2,0.95,"er_pvalue_twosided_simple",0.5417,FALSE
50,4,2.5,0.01,0.1,0.85,10,0.2,0.95,"er_pvalue_twosided_simple",0.6446,FALSE
51,4,2.5,0.01,0.1,0.85,12,0.2,0.95,"er_pvalue_twosided_simple",0.7797,FALSE
52,4,2.5,0.01,0.1,0.85,15,0.2,0.95,"er_pvalue_twosided_simple",0.8818,FALSE
53,4,2.5,0.01,0.1,0.85,20,0.2,0.95,"er_pvalue_twosided_simple",0.9411,FALSE
54,4,2.5,0.01,0.1,0.85,30,0.2,0.95,"er_pvalue_twosided_simple",0.9714,FALSE
55,4,2.5,0.01,0.1,0.85,50,0.2,0.95,"er_pvalue_twosided_simple",0.9862,FALSE
56,4,2.5,0.01,0.1,0.85,1e+06,0.2,0.95,"er_pvalue_twosided_simple",0.996,FALSE
57,5,0.5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_twosided_simple",0.056,FALSE
58,5,1,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_twosided_simple",0.0568,FALSE
59,5,1.5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_twosided_simple",0.0534,FALSE
60,5,2,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_twosided_simple",0.0523,FALSE
61,5,2.5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_twosided_simple",0.052,FALSE
62,5,3,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_twosided_simple",0.0508,FALSE
63,5,3.5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_twosided_simple",0.051,FALSE
64,5,4,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_twosided_simple",0.0534,FALSE
65,5,4.5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_twosided_simple",0.052,FALSE
66,5,5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_twosided_simple",0.049,FALSE
1,1,2.5,0.01,0.01,0.94,5,0.2,0.95,"er_pvalue_onesided_simple",0.1813,TRUE
2,1,2.5,0.01,0.02,0.93,5,0.2,0.95,"er_pvalue_onesided_simple",0.1116,TRUE
3,1,2.5,0.01,0.03,0.92,5,0.2,0.95,"er_pvalue_onesided_simple",0.0834,TRUE
4,1,2.5,0.01,0.04,0.91,5,0.2,0.95,"er_pvalue_onesided_simple",0.069,TRUE
5,1,2.5,0.01,0.05,0.9,5,0.2,0.95,"er_pvalue_onesided_simple",0.0636,TRUE
6,1,2.5,0.01,0.06,0.89,5,0.2,0.95,"er_pvalue_onesided_simple",0.0573,TRUE
7,1,2.5,0.01,0.07,0.88,5,0.2,0.95,"er_pvalue_onesided_simple",0.055,TRUE
8,1,2.5,0.01,0.08,0.87,5,0.2,0.95,"er_pvalue_onesided_simple",0.0551,TRUE
9,1,2.5,0.01,0.09,0.86,5,0.2,0.95,"er_pvalue_onesided_simple",0.055,TRUE
10,1,2.5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_onesided_simple",0.0574,TRUE
11,1,2.5,0.01,0.11,0.84,5,0.2,0.95,"er_pvalue_onesided_simple",0.0593,TRUE
12,1,2.5,0.01,0.12,0.83,5,0.2,0.95,"er_pvalue_onesided_simple",0.0643,TRUE
13,1,2.5,0.01,0.13,0.82,5,0.2,0.95,"er_pvalue_onesided_simple",0.0677,TRUE
14,1,2.5,0.01,0.14,0.81,5,0.2,0.95,"er_pvalue_onesided_simple",0.0729,TRUE
15,1,2.5,0.01,0.15,0.8,5,0.2,0.95,"er_pvalue_onesided_simple",0.0781,TRUE
16,1,2.5,0.01,0.16,0.79,5,0.2,0.95,"er_pvalue_onesided_simple",0.086,TRUE
17,1,2.5,0.01,0.17,0.78,5,0.2,0.95,"er_pvalue_onesided_simple",0.0905,TRUE
18,1,2.5,0.01,0.18,0.77,5,0.2,0.95,"er_pvalue_onesided_simple",0.0977,TRUE
19,1,2.5,0.01,0.19,0.76,5,0.2,0.95,"er_pvalue_onesided_simple",0.1088,TRUE
20,1,2.5,0.01,0.2,0.75,5,0.2,0.95,"er_pvalue_onesided_simple",0.1165,TRUE
21,2,2.5,5e-04,0.1,0.85,5,0.01,0.95,"er_pvalue_onesided_simple",0.7439,TRUE
22,2,2.5,0.0025,0.1,0.85,5,0.05,0.95,"er_pvalue_onesided_simple",0.3936,TRUE
23,2,2.5,0.005,0.1,0.85,5,0.1,0.95,"er_pvalue_onesided_simple",0.178,TRUE
24,2,2.5,0.00750000000000001,0.1,0.85,5,0.15,0.95,"er_pvalue_onesided_simple",0.0929,TRUE
25,2,2.5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_onesided_simple",0.0574,TRUE
26,2,2.5,0.0125,0.1,0.85,5,0.25,0.95,"er_pvalue_onesided_simple",0.0402,TRUE
27,2,2.5,0.015,0.1,0.85,5,0.3,0.95,"er_pvalue_onesided_simple",0.0323,TRUE
28,2,2.5,0.0175,0.1,0.85,5,0.35,0.95,"er_pvalue_onesided_simple",0.0266,TRUE
29,2,2.5,0.02,0.1,0.85,5,0.4,0.95,"er_pvalue_onesided_simple",0.0207,TRUE
30,2,2.5,0.0225,0.1,0.85,5,0.45,0.95,"er_pvalue_onesided_simple",0.019,TRUE
31,2,2.5,0.025,0.1,0.85,5,0.5,0.95,"er_pvalue_onesided_simple",0.0162,TRUE
32,3,2.5,0.02,0.0947368421052632,0.805263157894737,5,0.2,0.9,"er_pvalue_onesided_simple",0.0571,TRUE
33,3,2.5,0.018,0.0957894736842105,0.814210526315789,5,0.2,0.91,"er_pvalue_onesided_simple",0.0561,TRUE
34,3,2.5,0.016,0.0968421052631579,0.823157894736842,5,0.2,0.92,"er_pvalue_onesided_simple",0.0546,TRUE
35,3,2.5,0.014,0.0978947368421053,0.832105263157895,5,0.2,0.93,"er_pvalue_onesided_simple",0.0552,TRUE
36,3,2.5,0.012,0.0989473684210526,0.841052631578947,5,0.2,0.94,"er_pvalue_onesided_simple",0.0568,TRUE
37,3,2.5,0.00999999999999998,0.1,0.85,5,0.2,0.95,"er_pvalue_onesided_simple",0.0574,TRUE
38,3,2.5,0.008,0.101052631578947,0.858947368421053,5,0.2,0.96,"er_pvalue_onesided_simple",0.0578,TRUE
39,3,2.5,0.006,0.102105263157895,0.867894736842105,5,0.2,0.97,"er_pvalue_onesided_simple",0.0669,TRUE
40,3,2.5,0.004,0.103157894736842,0.876842105263158,5,0.2,0.98,"er_pvalue_onesided_simple",0.0743,TRUE
41,3,2.5,0.002,0.104210526315789,0.885789473684211,5,0.200000000000002,0.99,"er_pvalue_onesided_simple",0.0975,TRUE
42,3,2.5,0,0.105263157894737,0.894736842105263,5,NA,1,"er_pvalue_onesided_simple",0.1449,TRUE
43,4,2.5,0.01,0.1,0.85,3,0.2,0.95,"er_pvalue_onesided_simple",0,TRUE
44,4,2.5,0.01,0.1,0.85,4,0.2,0.95,"er_pvalue_onesided_simple",0.004,TRUE
45,4,2.5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_onesided_simple",0.0574,TRUE
46,4,2.5,0.01,0.1,0.85,6,0.2,0.95,"er_pvalue_onesided_simple",0.2173,TRUE
47,4,2.5,0.01,0.1,0.85,7,0.2,0.95,"er_pvalue_onesided_simple",0.4102,TRUE
48,4,2.5,0.01,0.1,0.85,8,0.2,0.95,"er_pvalue_onesided_simple",0.5714,TRUE
49,4,2.5,0.01,0.1,0.85,9,0.2,0.95,"er_pvalue_onesided_simple",0.6969,TRUE
50,4,2.5,0.01,0.1,0.85,10,0.2,0.95,"er_pvalue_onesided_simple",0.7788,TRUE
51,4,2.5,0.01,0.1,0.85,12,0.2,0.95,"er_pvalue_onesided_simple",0.8816,TRUE
52,4,2.5,0.01,0.1,0.85,15,0.2,0.95,"er_pvalue_onesided_simple",0.9405,TRUE
53,4,2.5,0.01,0.1,0.85,20,0.2,0.95,"er_pvalue_onesided_simple",0.9722,TRUE
54,4,2.5,0.01,0.1,0.85,30,0.2,0.95,"er_pvalue_onesided_simple",0.9885,TRUE
55,4,2.5,0.01,0.1,0.85,50,0.2,0.95,"er_pvalue_onesided_simple",0.9949,TRUE
56,4,2.5,0.01,0.1,0.85,1e+06,0.2,0.95,"er_pvalue_onesided_simple",0.9985,TRUE
57,5,0.5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_onesided_simple",0.0345,TRUE
58,5,1,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_onesided_simple",0.0514,TRUE
59,5,1.5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_onesided_simple",0.0567,TRUE
60,5,2,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_onesided_simple",0.0607,TRUE
61,5,2.5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_onesided_simple",0.0574,TRUE
62,5,3,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_onesided_simple",0.0581,TRUE
63,5,3.5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_onesided_simple",0.0562,TRUE
64,5,4,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_onesided_simple",0.0589,TRUE
65,5,4.5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_onesided_simple",0.0605,TRUE
66,5,5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_onesided_simple",0.059,TRUE
1,1,2.5,0.01,0.01,0.94,5,0.2,0.95,"er_pvalue_twosided_standardized",0.101,FALSE
2,1,2.5,0.01,0.02,0.93,5,0.2,0.95,"er_pvalue_twosided_standardized",0.0655,FALSE
3,1,2.5,0.01,0.03,0.92,5,0.2,0.95,"er_pvalue_twosided_standardized",0.0587,FALSE
4,1,2.5,0.01,0.04,0.91,5,0.2,0.95,"er_pvalue_twosided_standardized",0.0537,FALSE
5,1,2.5,0.01,0.05,0.9,5,0.2,0.95,"er_pvalue_twosided_standardized",0.0505,FALSE
6,1,2.5,0.01,0.06,0.89,5,0.2,0.95,"er_pvalue_twosided_standardized",0.0475,FALSE
7,1,2.5,0.01,0.07,0.88,5,0.2,0.95,"er_pvalue_twosided_standardized",0.0475,FALSE
8,1,2.5,0.01,0.08,0.87,5,0.2,0.95,"er_pvalue_twosided_standardized",0.0464,FALSE
9,1,2.5,0.01,0.09,0.86,5,0.2,0.95,"er_pvalue_twosided_standardized",0.0457,FALSE
10,1,2.5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_twosided_standardized",0.0471,FALSE
11,1,2.5,0.01,0.11,0.84,5,0.2,0.95,"er_pvalue_twosided_standardized",0.0459,FALSE
12,1,2.5,0.01,0.12,0.83,5,0.2,0.95,"er_pvalue_twosided_standardized",0.0493,FALSE
13,1,2.5,0.01,0.13,0.82,5,0.2,0.95,"er_pvalue_twosided_standardized",0.05,FALSE
14,1,2.5,0.01,0.14,0.81,5,0.2,0.95,"er_pvalue_twosided_standardized",0.0512,FALSE
15,1,2.5,0.01,0.15,0.8,5,0.2,0.95,"er_pvalue_twosided_standardized",0.0561,FALSE
16,1,2.5,0.01,0.16,0.79,5,0.2,0.95,"er_pvalue_twosided_standardized",0.0614,FALSE
17,1,2.5,0.01,0.17,0.78,5,0.2,0.95,"er_pvalue_twosided_standardized",0.062,FALSE
18,1,2.5,0.01,0.18,0.77,5,0.2,0.95,"er_pvalue_twosided_standardized",0.0667,FALSE
19,1,2.5,0.01,0.19,0.76,5,0.2,0.95,"er_pvalue_twosided_standardized",0.0754,FALSE
20,1,2.5,0.01,0.2,0.75,5,0.2,0.95,"er_pvalue_twosided_standardized",0.083,FALSE
21,2,2.5,5e-04,0.1,0.85,5,0.01,0.95,"er_pvalue_twosided_standardized",0.8084,FALSE
22,2,2.5,0.0025,0.1,0.85,5,0.05,0.95,"er_pvalue_twosided_standardized",0.3556,FALSE
23,2,2.5,0.005,0.1,0.85,5,0.1,0.95,"er_pvalue_twosided_standardized",0.1216,FALSE
24,2,2.5,0.00750000000000001,0.1,0.85,5,0.15,0.95,"er_pvalue_twosided_standardized",0.0577,FALSE
25,2,2.5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_twosided_standardized",0.0471,FALSE
26,2,2.5,0.0125,0.1,0.85,5,0.25,0.95,"er_pvalue_twosided_standardized",0.0504,FALSE
27,2,2.5,0.015,0.1,0.85,5,0.3,0.95,"er_pvalue_twosided_standardized",0.0566,FALSE
28,2,2.5,0.0175,0.1,0.85,5,0.35,0.95,"er_pvalue_twosided_standardized",0.0621,FALSE
29,2,2.5,0.02,0.1,0.85,5,0.4,0.95,"er_pvalue_twosided_standardized",0.0664,FALSE
30,2,2.5,0.0225,0.1,0.85,5,0.45,0.95,"er_pvalue_twosided_standardized",0.0708,FALSE
31,2,2.5,0.025,0.1,0.85,5,0.5,0.95,"er_pvalue_twosided_standardized",0.0704,FALSE
32,3,2.5,0.02,0.0947368421052632,0.805263157894737,5,0.2,0.9,"er_pvalue_twosided_standardized",0.0487,FALSE
33,3,2.5,0.018,0.0957894736842105,0.814210526315789,5,0.2,0.91,"er_pvalue_twosided_standardized",0.0478,FALSE
34,3,2.5,0.016,0.0968421052631579,0.823157894736842,5,0.2,0.92,"er_pvalue_twosided_standardized",0.0476,FALSE
35,3,2.5,0.014,0.0978947368421053,0.832105263157895,5,0.2,0.93,"er_pvalue_twosided_standardized",0.0491,FALSE
36,3,2.5,0.012,0.0989473684210526,0.841052631578947,5,0.2,0.94,"er_pvalue_twosided_standardized",0.0472,FALSE
37,3,2.5,0.00999999999999998,0.1,0.85,5,0.2,0.95,"er_pvalue_twosided_standardized",0.0471,FALSE
38,3,2.5,0.008,0.101052631578947,0.858947368421053,5,0.2,0.96,"er_pvalue_twosided_standardized",0.0448,FALSE
39,3,2.5,0.006,0.102105263157895,0.867894736842105,5,0.2,0.97,"er_pvalue_twosided_standardized",0.0467,FALSE
40,3,2.5,0.004,0.103157894736842,0.876842105263158,5,0.2,0.98,"er_pvalue_twosided_standardized",0.0562,FALSE
41,3,2.5,0.002,0.104210526315789,0.885789473684211,5,0.200000000000002,0.99,"er_pvalue_twosided_standardized",0.0702,FALSE
42,3,2.5,0,0.105263157894737,0.894736842105263,5,NA,1,"er_pvalue_twosided_standardized",0.1273,FALSE
43,4,2.5,0.01,0.1,0.85,3,0.2,0.95,"er_pvalue_twosided_standardized",0.697,FALSE
44,4,2.5,0.01,0.1,0.85,4,0.2,0.95,"er_pvalue_twosided_standardized",0.1654,FALSE
45,4,2.5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_twosided_standardized",0.0471,FALSE
46,4,2.5,0.01,0.1,0.85,6,0.2,0.95,"er_pvalue_twosided_standardized",0.1256,FALSE
47,4,2.5,0.01,0.1,0.85,7,0.2,0.95,"er_pvalue_twosided_standardized",0.2821,FALSE
48,4,2.5,0.01,0.1,0.85,8,0.2,0.95,"er_pvalue_twosided_standardized",0.4431,FALSE
49,4,2.5,0.01,0.1,0.85,9,0.2,0.95,"er_pvalue_twosided_standardized",0.5727,FALSE
50,4,2.5,0.01,0.1,0.85,10,0.2,0.95,"er_pvalue_twosided_standardized",0.6723,FALSE
51,4,2.5,0.01,0.1,0.85,12,0.2,0.95,"er_pvalue_twosided_standardized",0.8032,FALSE
52,4,2.5,0.01,0.1,0.85,15,0.2,0.95,"er_pvalue_twosided_standardized",0.8971,FALSE
53,4,2.5,0.01,0.1,0.85,20,0.2,0.95,"er_pvalue_twosided_standardized",0.9506,FALSE
54,4,2.5,0.01,0.1,0.85,30,0.2,0.95,"er_pvalue_twosided_standardized",0.9787,FALSE
55,4,2.5,0.01,0.1,0.85,50,0.2,0.95,"er_pvalue_twosided_standardized",0.9899,FALSE
56,4,2.5,0.01,0.1,0.85,1e+06,0.2,0.95,"er_pvalue_twosided_standardized",0.9974,FALSE
57,5,0.5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_twosided_standardized",0.0466,FALSE
58,5,1,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_twosided_standardized",0.0454,FALSE
59,5,1.5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_twosided_standardized",0.047,FALSE
60,5,2,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_twosided_standardized",0.0487,FALSE
61,5,2.5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_twosided_standardized",0.0471,FALSE
62,5,3,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_twosided_standardized",0.0467,FALSE
63,5,3.5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_twosided_standardized",0.0476,FALSE
64,5,4,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_twosided_standardized",0.0509,FALSE
65,5,4.5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_twosided_standardized",0.0501,FALSE
66,5,5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_twosided_standardized",0.0481,FALSE
1,1,2.5,0.01,0.01,0.94,5,0.2,0.95,"er_pvalue_onesided_standardized",0.1562,TRUE
2,1,2.5,0.01,0.02,0.93,5,0.2,0.95,"er_pvalue_onesided_standardized",0.0941,TRUE
3,1,2.5,0.01,0.03,0.92,5,0.2,0.95,"er_pvalue_onesided_standardized",0.0711,TRUE
4,1,2.5,0.01,0.04,0.91,5,0.2,0.95,"er_pvalue_onesided_standardized",0.0605,TRUE
5,1,2.5,0.01,0.05,0.9,5,0.2,0.95,"er_pvalue_onesided_standardized",0.0573,TRUE
6,1,2.5,0.01,0.06,0.89,5,0.2,0.95,"er_pvalue_onesided_standardized",0.0527,TRUE
7,1,2.5,0.01,0.07,0.88,5,0.2,0.95,"er_pvalue_onesided_standardized",0.0514,TRUE
8,1,2.5,0.01,0.08,0.87,5,0.2,0.95,"er_pvalue_onesided_standardized",0.053,TRUE
9,1,2.5,0.01,0.09,0.86,5,0.2,0.95,"er_pvalue_onesided_standardized",0.0553,TRUE
10,1,2.5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_onesided_standardized",0.0565,TRUE
11,1,2.5,0.01,0.11,0.84,5,0.2,0.95,"er_pvalue_onesided_standardized",0.0642,TRUE
12,1,2.5,0.01,0.12,0.83,5,0.2,0.95,"er_pvalue_onesided_standardized",0.0697,TRUE
13,1,2.5,0.01,0.13,0.82,5,0.2,0.95,"er_pvalue_onesided_standardized",0.0728,TRUE
14,1,2.5,0.01,0.14,0.81,5,0.2,0.95,"er_pvalue_onesided_standardized",0.0817,TRUE
15,1,2.5,0.01,0.15,0.8,5,0.2,0.95,"er_pvalue_onesided_standardized",0.0927,TRUE
16,1,2.5,0.01,0.16,0.79,5,0.2,0.95,"er_pvalue_onesided_standardized",0.1,TRUE
17,1,2.5,0.01,0.17,0.78,5,0.2,0.95,"er_pvalue_onesided_standardized",0.1106,TRUE
18,1,2.5,0.01,0.18,0.77,5,0.2,0.95,"er_pvalue_onesided_standardized",0.1208,TRUE
19,1,2.5,0.01,0.19,0.76,5,0.2,0.95,"er_pvalue_onesided_standardized",0.1332,TRUE
20,1,2.5,0.01,0.2,0.75,5,0.2,0.95,"er_pvalue_onesided_standardized",0.1454,TRUE
21,2,2.5,5e-04,0.1,0.85,5,0.01,0.95,"er_pvalue_onesided_standardized",0.8953,TRUE
22,2,2.5,0.0025,0.1,0.85,5,0.05,0.95,"er_pvalue_onesided_standardized",0.5051,TRUE
23,2,2.5,0.005,0.1,0.85,5,0.1,0.95,"er_pvalue_onesided_standardized",0.215,TRUE
24,2,2.5,0.00750000000000001,0.1,0.85,5,0.15,0.95,"er_pvalue_onesided_standardized",0.1041,TRUE
25,2,2.5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_onesided_standardized",0.0565,TRUE
26,2,2.5,0.0125,0.1,0.85,5,0.25,0.95,"er_pvalue_onesided_standardized",0.0393,TRUE
27,2,2.5,0.015,0.1,0.85,5,0.3,0.95,"er_pvalue_onesided_standardized",0.0293,TRUE
28,2,2.5,0.0175,0.1,0.85,5,0.35,0.95,"er_pvalue_onesided_standardized",0.0251,TRUE
29,2,2.5,0.02,0.1,0.85,5,0.4,0.95,"er_pvalue_onesided_standardized",0.018,TRUE
30,2,2.5,0.0225,0.1,0.85,5,0.45,0.95,"er_pvalue_onesided_standardized",0.0174,TRUE
31,2,2.5,0.025,0.1,0.85,5,0.5,0.95,"er_pvalue_onesided_standardized",0.0139,TRUE
32,3,2.5,0.02,0.0947368421052632,0.805263157894737,5,0.2,0.9,"er_pvalue_onesided_standardized",0.0505,TRUE
33,3,2.5,0.018,0.0957894736842105,0.814210526315789,5,0.2,0.91,"er_pvalue_onesided_standardized",0.0512,TRUE
34,3,2.5,0.016,0.0968421052631579,0.823157894736842,5,0.2,0.92,"er_pvalue_onesided_standardized",0.0532,TRUE
35,3,2.5,0.014,0.0978947368421053,0.832105263157895,5,0.2,0.93,"er_pvalue_onesided_standardized",0.0527,TRUE
36,3,2.5,0.012,0.0989473684210526,0.841052631578947,5,0.2,0.94,"er_pvalue_onesided_standardized",0.0554,TRUE
37,3,2.5,0.00999999999999998,0.1,0.85,5,0.2,0.95,"er_pvalue_onesided_standardized",0.0565,TRUE
38,3,2.5,0.008,0.101052631578947,0.858947368421053,5,0.2,0.96,"er_pvalue_onesided_standardized",0.0653,TRUE
39,3,2.5,0.006,0.102105263157895,0.867894736842105,5,0.2,0.97,"er_pvalue_onesided_standardized",0.0736,TRUE
40,3,2.5,0.004,0.103157894736842,0.876842105263158,5,0.2,0.98,"er_pvalue_onesided_standardized",0.0921,TRUE
41,3,2.5,0.002,0.104210526315789,0.885789473684211,5,0.200000000000002,0.99,"er_pvalue_onesided_standardized",0.1347,TRUE
42,3,2.5,0,0.105263157894737,0.894736842105263,5,NA,1,"er_pvalue_onesided_standardized",0.2293,TRUE
43,4,2.5,0.01,0.1,0.85,3,0.2,0.95,"er_pvalue_onesided_standardized",0,TRUE
44,4,2.5,0.01,0.1,0.85,4,0.2,0.95,"er_pvalue_onesided_standardized",0.0028,TRUE
45,4,2.5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_onesided_standardized",0.0565,TRUE
46,4,2.5,0.01,0.1,0.85,6,0.2,0.95,"er_pvalue_onesided_standardized",0.2271,TRUE
47,4,2.5,0.01,0.1,0.85,7,0.2,0.95,"er_pvalue_onesided_standardized",0.43,TRUE
